area_id,node_id,date,split,icy_label
"newyork, US",4,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",4,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",4,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",4,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",4,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",4,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",4,2026-01-23 04:00:00+00:00,train,0
"Lubbock, Texaas, US",4,2026-01-23 04:00:00+00:00,train,1
"Memphis, US",4,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",4,2026-01-23 04:00:00+00:00,train,0
"newyork, US",4,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",4,2026-01-23 04:00:00+00:00,train,1
"Philadelphia, US",4,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",4,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",4,2026-01-24 04:00:00+00:00,train,1
"Louisville, Kentucky, US",4,2026-01-24 04:00:00+00:00,train,0
"Lubbock, Texaas, US",4,2026-01-24 04:00:00+00:00,train,1
"Memphis, US",4,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",4,2026-01-24 04:00:00+00:00,train,0
"newyork, US",4,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",4,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",4,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",4,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",4,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",4,2026-01-25 04:00:00+00:00,train,1
"Louisville, Kentucky, US",4,2026-01-25 04:00:00+00:00,train,1
"Lubbock, Texaas, US",4,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",4,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",4,2026-01-25 04:00:00+00:00,train,1
"newyork, US",4,2026-01-25 04:00:00+00:00,train,1
"Oklahoma, US",4,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",4,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",4,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",4,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",4,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",4,2026-01-26 04:00:00+00:00,train,1
"Louisville, Kentucky, US",4,2026-01-26 04:00:00+00:00,train,1
"Lubbock, Texaas, US",4,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",4,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",4,2026-01-26 04:00:00+00:00,train,1
"newyork, US",4,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",4,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",4,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",4,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",4,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",4,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",4,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",4,2026-01-27 04:00:00+00:00,train,0
"Lubbock, Texaas, US",4,2026-01-27 04:00:00+00:00,train,1
"Memphis, US",4,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",4,2026-01-27 04:00:00+00:00,train,0
"newyork, US",4,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",4,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",4,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",4,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",4,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",4,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",4,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",4,2026-01-28 04:00:00+00:00,train,0
"Lubbock, Texaas, US",4,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",4,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",4,2026-01-28 04:00:00+00:00,train,1
"newyork, US",4,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",4,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",4,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",4,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",4,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",4,2026-01-29 04:00:00+00:00,train,0
"Lubbock, Texaas, US",4,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",4,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",4,2026-01-29 04:00:00+00:00,train,1
"newyork, US",4,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",4,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",4,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",4,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",4,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-21 04:00:00+00:00,train,1
"Louisville, Kentucky, US",5,2026-01-21 04:00:00+00:00,train,1
"Lubbock, Texaas, US",5,2026-01-21 04:00:00+00:00,train,0
"newyork, US",5,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",5,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",5,2026-01-22 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",5,2026-01-22 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-22 04:00:00+00:00,train,0
"newyork, US",5,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",5,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",5,2026-01-23 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",5,2026-01-23 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-23 04:00:00+00:00,train,1
"newyork, US",5,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-23 04:00:00+00:00,train,1
"Philadelphia, US",5,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",5,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",5,2026-01-24 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",5,2026-01-24 04:00:00+00:00,train,1
"Louisville, Kentucky, US",5,2026-01-24 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-24 04:00:00+00:00,train,1
"newyork, US",5,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",5,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",5,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",5,2026-01-25 04:00:00+00:00,train,1
"Louisville, Kentucky, US",5,2026-01-25 04:00:00+00:00,train,1
"Lubbock, Texaas, US",5,2026-01-25 04:00:00+00:00,train,1
"newyork, US",5,2026-01-25 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",5,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",5,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",5,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",5,2026-01-26 04:00:00+00:00,train,1
"Louisville, Kentucky, US",5,2026-01-26 04:00:00+00:00,train,1
"Lubbock, Texaas, US",5,2026-01-26 04:00:00+00:00,train,1
"newyork, US",5,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",5,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",5,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",5,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",5,2026-01-27 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",5,2026-01-27 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-27 04:00:00+00:00,train,1
"newyork, US",5,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",5,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",5,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",5,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",5,2026-01-28 04:00:00+00:00,train,1
"Indianapolis, US",5,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",5,2026-01-28 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-28 04:00:00+00:00,train,0
"newyork, US",5,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",5,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",5,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",5,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",5,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",5,2026-01-29 04:00:00+00:00,train,0
"Lubbock, Texaas, US",5,2026-01-29 04:00:00+00:00,train,0
"newyork, US",5,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",5,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",5,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",5,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-21 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-21 04:00:00+00:00,train,1
"Memphis, US",6,2026-01-21 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-21 04:00:00+00:00,train,0
"newyork, US",6,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",6,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",6,2026-01-22 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-22 04:00:00+00:00,train,1
"Memphis, US",6,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-22 04:00:00+00:00,train,0
"newyork, US",6,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",6,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",6,2026-01-23 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-23 04:00:00+00:00,train,0
"Memphis, US",6,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-23 04:00:00+00:00,train,0
"newyork, US",6,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-23 04:00:00+00:00,train,1
"Philadelphia, US",6,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",6,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",6,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-24 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-24 04:00:00+00:00,train,0
"Memphis, US",6,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-24 04:00:00+00:00,train,0
"newyork, US",6,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",6,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",6,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",6,2026-01-25 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",6,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-25 04:00:00+00:00,train,1
"newyork, US",6,2026-01-25 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",6,2026-01-25 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",6,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",6,2026-01-26 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",6,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",6,2026-01-26 04:00:00+00:00,train,1
"newyork, US",6,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",6,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",6,2026-01-26 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",6,2026-01-27 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-27 04:00:00+00:00,train,0
"Memphis, US",6,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",6,2026-01-27 04:00:00+00:00,train,0
"newyork, US",6,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",6,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",6,2026-01-27 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",6,2026-01-28 04:00:00+00:00,train,1
"Indianapolis, US",6,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",6,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",6,2026-01-28 04:00:00+00:00,train,1
"newyork, US",6,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",6,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",6,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",6,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",6,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",6,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",6,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",6,2026-01-29 04:00:00+00:00,train,1
"newyork, US",6,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",6,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",6,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",6,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-21 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-21 04:00:00+00:00,train,0
"Nashville, Tennessee, US",7,2026-01-21 04:00:00+00:00,train,1
"Oklahoma, US",7,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-22 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-22 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",7,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",7,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",7,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-23 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",7,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",7,2026-01-23 04:00:00+00:00,train,1
"Arlington, Texaas, US",7,2026-01-24 04:00:00+00:00,train,1
"College Park, Maryland, US",7,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-24 04:00:00+00:00,train,1
"Memphis, US",7,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",7,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",7,2026-01-24 04:00:00+00:00,train,1
"Arlington, Texaas, US",7,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",7,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",7,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",7,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",7,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",7,2026-01-25 04:00:00+00:00,train,1
"Oklahoma, US",7,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",7,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",7,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",7,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",7,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",7,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",7,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",7,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",7,2026-01-27 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-27 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",7,2026-01-27 04:00:00+00:00,train,0
"Oklahoma, US",7,2026-01-27 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-28 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",7,2026-01-28 04:00:00+00:00,train,1
"Oklahoma, US",7,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",7,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",7,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",7,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",7,2026-01-29 04:00:00+00:00,train,1
"Oklahoma, US",7,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",7,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",7,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",8,2026-01-21 04:00:00+00:00,train,1
"Louisville, Kentucky, US",8,2026-01-21 04:00:00+00:00,train,1
"Lubbock, Texaas, US",8,2026-01-21 04:00:00+00:00,train,0
"Memphis, US",8,2026-01-21 04:00:00+00:00,train,1
"Nashville, Tennessee, US",8,2026-01-21 04:00:00+00:00,train,0
"newyork, US",8,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",8,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",8,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",8,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",8,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",8,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",8,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",8,2026-01-22 04:00:00+00:00,train,1
"Lubbock, Texaas, US",8,2026-01-22 04:00:00+00:00,train,0
"Memphis, US",8,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",8,2026-01-22 04:00:00+00:00,train,0
"newyork, US",8,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",8,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",8,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",8,2026-01-23 04:00:00+00:00,train,1
